date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,investingcom,charliebilello,peterlbrandt,raoulgmi,coinmarketcap,apompliano,cashapp
2018-04-18,10,0.34734,0,0,0,0,0,0,0,0,0,0
2018-04-17,6,-0.09866666666666667,0,0,0,0,0,0,0,0,0,0
2018-04-16,8,0.15175000000000002,0,0,0,0,0,0,0,0,0,0
2018-04-15,6,0.021166666666666667,0,0,0,0,0,0,0,0,2,0
2018-04-14,10,0.29294000000000003,0,0,0,0,0,0,0,0,0,0
2018-04-13,22,0.12740909090909092,0,0,0,0,0,0,0,0,0,0
2018-04-12,24,0.11540833333333333,0,0,0,0,0,0,0,0,0,0
2018-04-11,8,0.42092499999999994,0,0,0,0,0,0,0,0,0,0
2018-04-10,4,0.0267,0,0,0,0,0,0,0,0,0,0
2018-04-09,20,-0.11490999999999998,0,0,0,0,0,0,0,0,0,0
2018-04-08,8,-0.28325,0,0,0,0,0,0,0,0,0,0
2018-04-07,14,-0.14892857142857144,0,0,0,0,0,0,0,0,0,0
2018-04-06,10,0.007619999999999999,0,0,0,0,0,0,0,0,0,0
2018-04-05,12,0.039116666666666654,0,0,0,0,0,0,0,0,0,0
2018-04-04,10,-0.01296000000000001,0,0,0,0,0,0,0,0,0,0
2018-04-03,14,0.16718571428571427,0,0,0,0,0,0,0,0,0,0
2018-04-02,12,0.2025,0,0,0,0,0,0,0,0,0,0
2018-04-01,4,-0.17135,0,0,0,0,0,0,0,0,0,0
2018-03-31,4,0.20970000000000003,0,0,0,0,0,0,0,0,0,0
2018-03-30,14,0.3877,0,0,0,0,0,0,0,0,0,0
2018-03-29,24,-0.045750000000000006,0,0,0,0,0,2,0,0,0,0
2018-03-28,22,0.27469999999999994,0,0,0,0,0,0,0,0,0,0
2018-03-27,18,0.0024666666666666665,0,0,0,0,0,0,0,0,0,0
2018-03-26,10,-0.04276,0,0,0,0,0,0,0,0,0,0
2018-03-25,4,0.56945,0,0,0,0,0,0,0,0,0,0
2018-03-24,4,0.19945,0,0,0,0,0,0,0,0,0,0
2018-03-23,10,0.22970000000000002,0,0,0,0,0,0,0,0,0,0
2018-03-22,12,0.14781666666666668,0,0,0,0,0,0,0,0,0,0
2018-03-21,14,0.05195714285714286,0,0,0,0,0,0,0,0,0,0
2018-03-20,8,0.2992,0,0,0,0,0,0,0,0,0,0
2018-03-19,18,0.1095111111111111,0,0,0,0,0,0,0,0,0,0
2018-03-18,4,-0.43745,0,0,0,0,0,0,0,0,0,0
2018-03-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-16,12,0.27470000000000006,0,0,0,0,0,0,0,0,0,0
2018-03-15,12,0.00040000000000000685,0,0,0,0,0,0,0,0,0,0
2018-03-14,16,0.13,0,0,0,0,0,0,0,0,0,0
2018-03-13,8,0.09867500000000001,0,0,0,0,0,0,0,0,0,0
2018-03-12,10,-0.06848,0,0,0,0,0,0,0,0,2,0
2018-03-11,12,-0.2021833333333333,0,0,0,0,0,0,0,0,0,0
2018-03-10,18,0.36522222222222234,0,0,0,0,0,0,0,0,0,0
2018-03-09,20,0.18852000000000002,0,0,0,0,0,0,0,0,0,0
2018-03-08,12,-0.16913333333333327,0,0,0,0,0,0,0,0,0,0
2018-03-07,14,0.23102857142857144,0,0,0,0,0,0,0,0,0,0
2018-03-06,20,0.17309,0,0,0,0,0,0,0,0,2,0
2018-03-05,16,0.0662875,0,0,0,0,0,0,0,0,0,0
2018-03-04,6,0.27973333333333333,0,0,0,0,0,0,0,0,0,0
2018-03-03,4,0.0,0,0,0,0,0,0,0,0,0,0
2018-03-02,16,0.033712500000000006,0,0,0,0,0,0,0,0,0,0
2018-03-01,12,0.5188500000000001,0,0,0,0,0,0,0,0,0,0
2018-02-28,12,0.04676666666666667,0,0,0,0,0,0,0,0,0,0
2018-02-27,22,-0.012627272727272727,0,0,0,0,0,0,0,0,0,0
2018-02-26,10,-0.009960000000000002,0,0,0,0,0,0,0,0,0,0
2018-02-25,2,0.6249,0,0,0,0,0,0,0,0,0,0
2018-02-24,10,0.07602,0,0,0,0,0,0,0,0,0,0
2018-02-23,20,0.12149999999999998,0,0,0,0,0,0,0,0,0,0
2018-02-22,8,0.100475,0,0,0,0,0,0,0,0,0,0
2018-02-21,14,0.17975714285714287,0,0,0,0,0,0,0,0,0,0
2018-02-20,12,0.16263333333333332,0,0,0,0,0,0,0,0,0,0
2018-02-19,16,0.10452499999999999,0,0,0,0,0,0,0,0,0,0
2018-02-18,6,0.18789999999999998,0,0,0,0,0,0,0,0,0,0
2018-02-17,12,0.32554999999999995,0,0,0,0,0,0,0,0,0,0
2018-02-16,34,0.03673529411764706,0,0,0,0,0,0,0,0,0,0
2018-02-15,30,-0.025719999999999996,0,0,0,0,0,2,0,0,0,0
2018-02-14,28,0.23875000000000002,0,0,0,0,0,0,0,0,0,0
2018-02-13,22,0.07788181818181818,0,0,0,0,0,0,0,0,0,0
2018-02-12,18,0.016355555555555543,0,0,0,0,0,0,0,0,0,0
2018-02-11,10,0.07299999999999998,0,0,0,0,0,0,0,0,0,0
2018-02-10,4,0.413,0,0,0,0,0,0,0,0,0,0
2018-02-09,26,0.19497692307692308,0,0,0,0,0,0,0,0,0,0
2018-02-08,16,-0.03357500000000001,0,0,0,0,0,0,0,0,0,0
2018-02-07,18,0.08012222222222226,0,0,0,0,0,0,0,0,0,0
2018-02-06,36,-0.01525000000000001,0,0,0,0,0,0,0,0,0,0
2018-02-05,28,-0.16414285714285715,0,0,0,0,0,0,0,0,0,0
2018-02-04,12,-0.04804999999999999,0,0,0,0,0,0,0,0,0,0
2018-02-03,14,-0.2368857142857143,0,0,0,0,0,0,0,0,2,0
2018-02-02,36,0.014877777777777783,0,0,0,0,0,0,0,0,2,0
2018-02-01,56,0.11520714285714287,0,0,0,0,0,0,0,0,0,0
2018-01-31,32,0.10616249999999999,0,0,0,0,0,0,0,0,2,0
2018-01-30,40,-0.055064999999999996,0,0,0,0,0,0,0,0,0,0
2018-01-29,12,0.1766833333333333,0,0,0,0,0,0,0,0,2,0
2018-01-28,14,0.2032142857142857,0,0,0,0,0,0,0,0,0,0
2018-01-27,8,0.18215000000000003,0,0,0,0,0,0,0,0,0,0
2018-01-26,20,-0.009640000000000001,0,0,0,0,0,0,0,0,0,0
2018-01-25,44,0.13088636363636363,0,0,0,0,0,0,0,0,0,0
2018-01-24,26,0.09283846153846155,0,0,0,0,0,0,0,0,0,0
2018-01-23,22,0.17054545454545458,0,0,0,0,0,0,0,0,0,0
2018-01-22,24,0.22839999999999996,0,0,0,0,0,0,0,0,0,0
2018-01-21,20,-0.054959999999999995,0,0,0,0,0,0,0,0,0,0
2018-01-20,26,0.08818461538461538,0,0,0,0,0,0,0,0,0,0
2018-01-19,30,-0.03875333333333333,0,0,0,0,0,0,0,0,0,0
2018-01-18,22,0.3094363636363637,0,0,0,0,0,0,0,0,0,0
2018-01-17,50,0.29560000000000003,0,0,0,0,0,0,0,0,0,0
2018-01-16,64,0.123778125,0,0,0,0,0,0,0,0,0,0
2018-01-15,42,0.1082904761904762,0,0,0,0,0,0,0,0,0,0
2018-01-14,10,0.40592000000000006,0,0,0,0,0,0,0,0,0,0
2018-01-13,14,0.21957142857142856,0,0,0,0,0,0,0,0,0,0
2018-01-12,24,0.04748333333333332,0,0,0,0,0,0,0,0,0,0
2018-01-11,28,0.05537857142857143,0,0,0,0,0,0,0,0,0,0
2018-01-10,28,0.1030642857142857,0,0,0,0,0,0,0,0,0,0
2018-01-09,36,-0.06132777777777779,0,0,0,0,0,0,0,0,0,0
2018-01-08,16,0.248625,0,0,0,0,0,0,0,0,0,0
2018-01-07,20,0.31566000000000005,0,0,0,0,0,0,0,0,0,0
2018-01-06,16,0.31346250000000003,0,0,0,0,0,0,0,0,0,0
2018-01-05,26,0.04419230769230769,0,0,0,0,0,0,0,0,0,0
2018-01-04,30,0.07608666666666665,0,0,0,0,0,0,0,0,0,0
2018-01-03,20,0.4032400000000001,0,0,0,0,0,0,0,0,0,0
2018-01-02,24,-0.08469166666666667,0,0,0,0,0,0,0,0,0,0
2018-01-01,12,0.19776666666666667,0,0,0,0,0,0,0,0,0,0
2017-12-31,8,0.542775,0,0,0,0,0,0,0,0,0,0
2017-12-30,20,0.24882999999999997,0,0,0,0,0,0,0,0,0,0
2017-12-29,22,0.07945454545454547,0,0,0,0,0,0,0,0,0,0
2017-12-28,28,0.10347142857142856,0,0,0,0,0,0,0,0,0,0
2017-12-27,22,0.22798181818181817,0,0,0,0,0,0,0,0,0,0
2017-12-26,20,0.14940000000000003,0,0,0,0,0,0,0,0,0,0
2017-12-25,20,0.09868999999999999,0,0,0,0,0,0,0,0,0,0
2017-12-24,28,-0.017864285714285704,0,0,0,0,0,0,0,0,0,0
2017-12-23,30,0.2841066666666668,0,0,0,0,0,0,0,0,0,0
2017-12-22,90,0.06995666666666665,0,0,0,0,2,0,0,0,2,0
2017-12-21,57,0.1704982456140351,0,0,0,0,0,0,0,0,0,0
2017-12-20,45,0.13930444444444448,0,0,0,0,0,0,0,0,0,0
2017-12-19,35,0.10013714285714287,0,0,0,0,0,2,0,0,0,0
2017-12-18,51,0.30792352941176476,0,0,0,0,0,2,0,0,2,0
2017-12-17,16,0.3858625,0,0,0,0,0,0,0,0,0,0
2017-12-16,26,0.015046153846153841,0,0,0,0,0,0,0,0,0,0
2017-12-15,39,0.07758974358974359,0,0,0,0,0,2,0,0,0,0
2017-12-14,28,0.09695000000000002,0,0,0,0,0,0,0,0,0,0
2017-12-13,30,0.12934000000000004,0,0,0,0,0,0,0,0,0,0
2017-12-12,50,0.17403200000000002,0,0,0,0,0,0,0,0,0,0
2017-12-11,56,0.07269285714285713,0,0,0,0,0,2,0,0,0,0
2017-12-10,46,0.15683913043478262,0,0,0,0,0,0,0,0,0,0
2017-12-09,32,0.14623125,0,0,0,0,0,0,0,0,0,0
2017-12-08,58,0.12668965517241382,0,0,0,0,0,2,0,0,0,0
2017-12-07,102,0.17070980392156868,0,0,0,0,0,0,0,0,0,0
2017-12-06,64,0.17841562500000002,0,0,0,0,0,2,0,0,0,0
2017-12-05,22,0.26242727272727273,0,0,0,0,0,0,0,0,0,0
2017-12-04,28,0.13267142857142858,0,0,0,0,0,0,0,0,0,0
2017-12-03,18,0.10351111111111111,0,0,0,0,0,0,0,0,0,0
2017-12-02,20,0.21613,0,0,0,0,0,0,0,0,0,0
2017-12-01,28,0.19439999999999996,0,0,0,0,0,0,0,0,0,0
2017-11-30,32,0.16736875,0,0,0,0,0,0,0,0,0,0
2017-11-29,104,0.08205384615384616,0,0,0,0,0,2,0,0,0,0
2017-11-28,48,0.14638749999999998,0,0,0,0,0,0,0,0,0,0
2017-11-27,58,0.19657586206896555,0,0,0,0,0,0,0,0,0,0
2017-11-26,36,0.16958333333333334,0,0,0,0,0,0,0,0,0,0
2017-11-25,6,0.5062666666666666,0,0,0,0,0,0,0,0,0,0
2017-11-24,20,0.013059999999999997,0,0,0,0,0,0,0,0,0,0
2017-11-23,6,0.15813333333333332,0,0,0,0,0,2,0,0,0,0
2017-11-22,16,0.20221249999999996,0,0,0,0,0,0,0,0,0,0
2017-11-21,14,0.108,0,0,0,0,0,0,0,0,0,0
2017-11-20,16,-0.054637500000000006,0,0,0,0,0,0,0,0,0,0
2017-11-19,10,0.10258,0,0,0,0,0,0,0,0,0,0
2017-11-18,18,0.1681666666666667,0,0,0,0,0,0,0,0,0,0
2017-11-17,28,0.26049285714285714,0,0,0,0,0,0,0,0,0,0
2017-11-16,20,0.22244999999999998,0,0,0,0,0,0,0,0,0,0
2017-11-15,38,0.03676315789473683,0,0,0,0,0,0,0,0,0,0
2017-11-14,34,0.23084117647058827,0,0,0,0,0,0,0,0,0,0
2017-11-13,22,-0.028709090909090917,0,0,0,0,0,0,0,0,0,0
2017-11-12,32,0.25915000000000005,0,0,0,0,0,0,0,0,0,0
2017-11-11,12,0.11071666666666669,0,0,0,0,0,0,0,0,0,0
2017-11-10,26,-0.010415384615384621,0,0,0,0,0,0,0,0,0,0
2017-11-09,16,0.1346125,0,0,0,0,0,0,0,0,0,0
2017-11-08,14,0.12397142857142855,0,0,0,0,0,0,0,0,0,0
2017-11-07,8,-0.021449999999999997,0,0,0,0,0,0,0,0,0,0
2017-11-06,24,-0.029808333333333326,0,0,0,0,0,0,0,0,0,0
2017-11-05,6,0.0657,0,0,0,0,0,0,0,0,0,0
2017-11-04,10,-0.0022400000000000198,0,0,0,0,0,0,0,0,0,0
2017-11-03,22,-0.01746363636363636,0,0,0,0,0,0,0,0,0,0
2017-11-02,36,0.06450000000000002,0,0,0,0,0,0,0,0,0,0
2017-11-01,12,0.2179333333333333,0,0,0,0,0,0,0,0,0,0
2017-10-31,18,0.2745666666666666,0,0,0,0,0,2,0,0,0,0
2017-10-30,12,0.21251666666666666,0,0,0,0,0,0,0,0,0,0
2017-10-29,10,0.21681999999999996,0,0,0,0,0,0,0,0,0,0
2017-10-28,4,0.5878,0,0,0,0,0,0,0,0,0,0
2017-10-27,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-26,6,-0.08096666666666669,0,0,0,0,0,0,0,0,0,0
2017-10-25,14,0.10538571428571429,0,0,0,0,0,0,0,0,0,0
2017-10-24,26,0.055861538461538456,0,0,0,0,0,0,0,0,0,0
2017-10-23,14,0.03338571428571428,0,0,0,0,0,0,0,0,0,0
2017-10-22,12,0.27595,0,0,0,0,0,0,0,0,0,0
2017-10-21,20,-0.025140000000000003,0,0,0,0,0,0,0,0,0,0
2017-10-20,24,-0.06891666666666665,0,0,0,0,0,0,0,0,0,0
2017-10-19,6,0.06206666666666668,0,0,0,0,0,0,0,0,0,0
2017-10-18,8,0.0193,0,0,0,0,0,0,0,0,0,0
2017-10-17,8,0.03327499999999999,0,0,0,0,0,0,0,0,0,0
2017-10-16,8,0.2731,0,0,0,0,0,0,0,0,0,0
2017-10-15,8,-0.015125000000000013,0,0,0,0,0,0,0,0,0,0
2017-10-14,4,0.5134,0,0,0,0,0,0,0,0,0,0
2017-10-13,22,-0.007536363636363634,0,0,0,0,0,0,0,0,0,0
2017-10-12,30,0.05181333333333333,0,0,0,0,0,0,0,0,0,0
2017-10-11,16,0.07214999999999999,0,0,0,0,0,0,0,0,0,0
2017-10-10,40,0.01222,0,0,0,0,0,0,0,0,0,0
2017-10-09,10,0.46028,0,0,0,0,0,0,0,0,0,0
2017-10-08,10,0.08436,0,0,0,0,0,0,0,0,0,0
2017-10-07,12,0.31434999999999996,0,0,0,0,0,0,0,0,0,0
2017-10-06,10,0.19394,0,0,0,0,0,0,0,0,0,0
2017-10-05,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-04,10,0.33358,0,0,0,0,0,0,0,0,0,0
2017-10-03,8,0.111675,0,0,0,0,0,0,0,0,0,0
2017-10-02,6,0.5504666666666667,0,0,0,0,0,0,0,0,0,0
2017-10-01,10,0.21402000000000002,0,0,0,0,0,0,0,0,0,0
2017-09-30,12,0.33620000000000005,0,0,0,0,0,0,0,0,0,0
2017-09-29,10,-0.17038000000000003,0,0,0,0,0,0,0,0,0,0
2017-09-28,10,0.26117999999999997,0,0,0,0,0,0,0,0,0,0
2017-09-27,12,0.11318333333333332,0,0,0,0,0,0,0,0,0,0
2017-09-26,8,0.408775,0,0,0,0,0,0,0,0,0,0
2017-09-25,4,0.2202,0,0,0,0,0,0,0,0,0,0
2017-09-24,4,0.7006,0,0,0,0,0,0,0,0,0,0
2017-09-23,6,0.13133333333333333,0,0,0,0,0,0,0,0,0,0
2017-09-22,4,0.1806,0,0,0,0,0,0,0,0,0,0
2017-09-21,12,-0.03690000000000001,0,0,0,0,0,0,0,0,0,0
2017-09-20,10,0.05576000000000001,0,0,0,0,0,0,0,0,0,0
2017-09-19,22,0.2086,0,0,0,0,0,0,0,0,0,0
2017-09-18,10,0.09278,0,0,0,0,0,0,0,0,0,0
2017-09-17,6,-0.17100000000000004,0,0,0,0,0,0,0,0,0,0
2017-09-16,16,0.22996249999999996,0,0,0,0,0,0,0,0,0,0
2017-09-15,32,0.19086875,0,0,0,0,0,0,0,0,0,0
2017-09-14,28,0.13185714285714287,0,0,0,0,0,0,0,0,0,0
2017-09-13,28,0.2001142857142857,0,0,0,0,0,0,0,0,0,0
2017-09-12,10,-0.05314000000000001,0,0,0,0,0,0,0,0,0,0
2017-09-11,12,0.10251666666666666,0,0,0,0,0,0,0,0,0,0
2017-09-10,6,-0.19003333333333336,0,0,0,0,0,0,0,0,0,0
2017-09-09,10,0.08872000000000002,0,0,0,0,0,0,0,0,0,0
2017-09-08,4,-0.10115,0,0,0,0,0,0,0,0,0,0
2017-09-07,10,-0.026600000000000002,0,0,0,0,0,0,0,0,0,0
2017-09-06,10,0.11717999999999999,0,0,0,0,0,0,0,0,0,0
2017-09-05,4,0.2787,0,0,0,0,0,0,0,0,0,0
2017-09-04,10,-0.08038,0,0,0,0,0,0,0,0,0,0
2017-09-03,4,0.29295,0,0,0,0,0,0,0,0,0,0
2017-09-02,8,-0.034975000000000006,0,0,0,0,0,0,0,0,0,0
2017-09-01,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-31,4,0.22745,0,0,0,0,0,0,0,0,0,0
2017-08-30,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-29,10,0.18426,0,0,0,0,0,0,0,0,0,0
2017-08-28,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-27,2,0.4404,0,0,0,0,0,0,0,0,0,0
2017-08-24,14,0.2155142857142857,0,0,0,0,0,0,0,0,0,0
2017-08-23,8,0.09352500000000001,0,0,0,0,0,0,0,0,0,0
2017-08-22,8,-0.11592499999999999,0,0,0,0,0,0,0,0,0,0
2017-08-21,6,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-20,2,0.54,0,0,0,0,0,0,0,0,0,0
2017-08-19,10,0.15314,0,0,0,0,0,0,0,0,0,0
2017-08-18,6,0.32453333333333334,0,0,0,0,0,0,0,0,0,0
2017-08-17,12,0.07985000000000002,0,0,0,0,0,0,0,0,0,0
2017-08-16,8,0.14994999999999997,0,0,0,0,0,0,0,0,0,0
2017-08-15,16,0.2551875,0,0,0,0,0,0,0,0,0,0
2017-08-14,16,0.18053750000000002,0,0,0,0,0,0,0,0,0,0
2017-08-13,8,0.3306,0,0,0,0,0,0,0,0,0,0
2017-08-12,20,0.038970000000000005,0,0,0,0,0,0,0,0,0,0
2017-08-11,6,0.7245666666666667,0,0,0,0,0,0,0,0,0,0
2017-08-10,10,0.12432000000000003,0,0,0,0,0,0,0,0,0,0
2017-08-09,6,0.27523333333333333,0,0,0,0,0,0,0,0,0,0
2017-08-08,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-07,4,0.05295,0,0,0,0,0,0,0,0,0,0
2017-08-06,6,0.21033333333333334,0,0,0,0,0,0,0,0,0,0
2017-08-05,30,0.06630666666666667,0,0,0,0,0,0,0,0,0,0
2017-08-04,10,0.15602,0,0,0,0,0,0,0,0,0,0
2017-08-03,6,-0.03843333333333332,0,0,0,0,0,0,0,0,0,0
2017-08-02,30,0.20886,0,0,0,0,0,0,0,0,0,0
2017-08-01,14,0.11765714285714284,0,0,0,0,0,0,0,0,0,0
2017-07-31,8,0.31757500000000005,0,0,0,0,0,0,0,0,0,0
2017-07-30,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-07-29,3,-0.35916666666666663,0,0,0,0,0,0,0,0,0,0
2017-07-28,8,0.21755,0,0,0,0,0,0,0,0,0,0
2017-07-26,2,-0.6921,0,0,0,0,0,0,0,0,0,0
2017-07-25,4,-0.36345,0,0,0,0,0,0,0,0,0,0
2017-07-24,2,0.296,0,0,0,0,0,0,0,0,0,0
2017-07-23,10,0.19682,0,0,0,0,0,0,0,0,0,0
2017-07-22,9,-0.03080000000000001,0,0,0,0,0,0,0,0,0,0
2017-07-21,7,0.2106142857142857,0,0,0,0,0,0,0,0,0,0
2017-07-20,8,-0.144575,0,0,0,0,0,0,0,0,0,0
2017-07-18,6,0.1468,0,0,0,0,0,0,0,0,0,0
2017-07-17,6,0.4571666666666667,0,0,0,0,0,0,0,0,0,0
2017-07-16,8,-0.2032,0,0,0,0,0,0,0,0,0,0
2017-07-15,4,-0.26115,0,0,0,0,0,0,0,0,0,0
2017-07-14,3,0.0,0,0,0,0,0,0,0,0,0,0
2017-07-13,6,0.16419999999999998,0,0,0,0,0,0,0,0,0,0
2017-07-12,6,-0.032833333333333346,0,0,0,0,0,0,0,0,0,0
2017-07-11,4,0.009199999999999986,0,0,0,0,0,0,0,0,0,0
2017-07-10,6,0.0,0,0,0,0,0,0,0,0,0,0
2017-07-08,4,0.50065,0,0,0,0,0,0,0,0,0,0
2017-07-07,6,0.26343333333333335,0,0,0,0,0,0,0,0,0,0
2017-07-05,3,-0.5306000000000001,0,0,0,0,0,0,0,0,0,0
2017-07-03,5,-0.03628000000000002,0,0,0,0,0,0,0,0,0,0
2017-06-29,6,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-28,5,0.022760000000000013,0,0,0,0,0,0,0,0,0,0
2017-06-27,2,-0.7351,0,0,0,0,0,0,0,0,0,0
2017-06-25,8,0.215125,0,0,0,0,0,0,0,0,0,0
2017-06-23,4,0.3348,0,0,0,0,0,0,0,0,0,0
2017-06-22,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-21,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-20,2,0.0258,0,0,0,0,0,0,0,0,0,0
2017-06-19,2,-0.4215,0,0,0,0,0,0,0,0,0,0
2017-06-17,4,0.1591,0,0,0,0,0,0,0,0,0,0
2017-06-16,4,0.17635,0,0,0,0,0,2,0,0,0,0
2017-06-15,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-14,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-13,10,0.38781999999999994,0,0,0,0,0,0,0,0,0,0
2017-06-12,6,0.009899999999999983,0,0,0,0,0,0,0,0,0,0
2017-06-11,7,0.22411428571428574,0,0,0,0,0,0,0,0,0,0
2017-06-10,2,0.6908,0,0,0,0,0,0,0,0,0,0
2017-06-09,2,-0.3412,0,0,0,0,0,0,0,0,0,0
2017-06-08,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-07,6,0.22596666666666665,0,0,0,0,0,0,0,0,0,0
2017-06-06,8,0.18364999999999998,0,0,0,0,0,0,0,0,0,0
2017-06-05,10,0.10886,0,0,0,0,0,0,0,0,0,0
2017-06-04,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-03,4,-0.0129,0,0,0,0,0,0,0,0,0,0
2017-06-01,6,0.010233333333333336,0,0,0,0,0,0,0,0,0,0
2017-05-31,12,0.27916666666666673,0,0,0,0,0,4,0,0,0,0
2017-05-30,14,0.2614428571428572,0,0,0,0,0,0,0,0,0,0
2017-05-29,6,0.0674,0,0,0,0,0,0,0,0,0,0
2017-05-28,6,-0.02203333333333331,0,0,0,0,0,0,0,0,0,0
2017-05-27,6,0.45473333333333327,0,0,0,0,0,0,0,0,0,0
2017-05-26,20,0.17048999999999997,0,0,0,0,0,0,0,0,0,0
2017-05-25,22,0.2295,0,0,0,0,0,0,0,0,0,0
2017-05-24,18,0.007144444444444438,0,0,0,0,0,0,0,0,0,0
2017-05-23,14,0.2549,0,0,0,0,0,0,0,0,0,0
2017-05-22,22,0.2687454545454545,0,0,0,0,0,0,0,0,0,0
2017-05-21,10,0.35704,0,0,0,0,0,0,0,0,0,0
2017-05-20,6,-0.15796666666666667,0,0,0,0,0,0,0,0,0,0
2017-05-19,8,0.20277499999999998,0,0,0,0,0,0,0,0,0,0
2017-05-18,10,0.1372,0,0,0,0,0,0,0,0,0,0
2017-05-17,2,0.34,0,0,0,0,0,0,0,0,0,0
2017-05-16,6,0.1468,0,0,0,0,0,0,0,0,0,0
2017-05-15,4,-0.2202,0,0,0,0,0,0,0,0,0,0
2017-05-14,2,0.2263,0,0,0,0,0,0,0,0,0,0
2017-05-13,10,-0.15158,0,0,0,0,0,0,0,0,0,0
2017-05-12,18,0.10396666666666667,0,0,0,0,0,0,0,0,0,0
2017-05-11,8,-0.07955,0,0,0,0,0,0,0,0,0,0
2017-05-10,4,-0.148,0,0,0,0,0,0,0,0,0,0
2017-05-09,12,0.2793833333333334,0,0,0,0,0,0,0,0,0,0
2017-05-08,6,-0.08036666666666667,0,0,0,0,0,0,0,0,0,0
2017-05-07,2,0.6249,0,0,0,0,0,0,0,0,0,0
2017-05-06,4,-0.15170000000000003,0,0,0,0,0,0,0,0,0,0
2017-05-05,4,0.025,0,0,0,0,0,0,0,0,0,0
2017-05-04,8,0.45482500000000003,0,0,0,0,0,0,0,0,0,0
2017-05-03,2,0.3182,0,0,0,0,0,0,0,0,0,0
2017-05-02,12,0.1523,0,0,0,0,0,0,0,0,0,0
2017-05-01,8,0.16945,0,0,0,0,0,0,0,0,0,0
2017-04-29,2,0.4019,0,0,0,0,0,0,0,0,0,0
2017-04-28,2,-0.7964,0,0,0,0,0,0,0,0,0,0
2017-04-27,6,0.0,0,0,0,0,0,2,0,0,0,0
2017-04-26,8,0.1637,0,0,0,0,0,2,0,0,0,0
2017-04-25,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-04-23,2,0.0772,0,0,0,0,0,0,0,0,0,0
2017-04-21,2,0.5719,0,0,0,0,0,0,0,0,0,0
2017-04-20,2,0.3612,0,0,0,0,0,0,0,0,0,0
2017-04-19,2,0.8481,0,0,0,0,0,0,0,0,0,0
2017-04-17,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-04-15,6,0.38903333333333334,0,0,0,0,0,0,0,0,0,0
2017-04-14,4,0.26335,0,0,0,0,0,0,0,0,0,0
2017-04-13,6,0.264,0,0,0,0,0,0,0,0,0,0
2017-04-12,2,0.8439,0,0,0,0,0,0,0,0,0,0
2017-04-11,4,-0.35015,0,0,0,0,0,0,0,0,0,0
2017-04-10,2,0.8074,0,0,0,0,0,0,0,0,0,0
2017-04-07,2,0.6597,0,0,0,0,0,0,0,0,0,0
2017-04-06,6,-0.30136666666666667,0,0,0,0,0,0,0,0,0,0
2017-04-05,4,0.6119,0,0,0,0,0,0,0,0,0,0
2017-04-04,4,-0.22464999999999996,0,0,0,0,0,0,0,0,0,0
2017-04-02,4,-0.041249999999999995,0,0,0,0,0,0,0,0,0,0
2017-03-30,4,0.29885,0,0,0,0,0,0,0,0,0,0
2017-03-29,6,0.3668666666666667,0,0,0,0,0,0,0,0,0,0
2017-03-27,4,0.2502,0,0,0,0,0,0,0,0,0,0
2017-03-26,2,-0.0772,0,0,0,0,0,0,0,0,0,0
2017-03-24,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-03-22,10,0.23647999999999997,0,0,0,0,0,0,0,0,0,0
2017-03-21,4,-0.21045,0,0,0,0,0,0,0,0,0,0
2017-03-20,4,0.0,0,0,0,0,0,0,0,0,0,0
2017-03-19,10,-0.08446,0,0,0,0,0,0,0,0,0,0
2017-03-18,2,-0.296,0,0,0,0,0,0,0,0,0,0
2017-03-17,12,0.0244,0,0,0,0,0,0,0,0,0,0
2017-03-16,2,0.743,0,0,0,0,0,0,0,0,0,0
2017-03-14,10,0.19660000000000002,0,0,0,0,0,0,0,0,0,0
2017-03-13,8,0.1455,0,0,0,0,0,0,0,0,0,0
2017-03-12,2,0.0,0,0,0,0,0,0,0,0,0,0
2017-03-11,6,-0.10276666666666667,0,0,0,0,0,0,0,0,0,0
2017-03-10,12,-0.08785,0,0,0,0,0,0,0,0,0,0
2017-03-09,6,0.41209999999999997,0,0,0,0,0,0,0,0,0,0
2017-03-08,4,0.51125,0,0,0,0,0,0,0,0,0,0
2017-03-07,10,-0.01544,0,0,0,0,0,0,0,0,0,0
