date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche
2018-05-04,56,0.5112125000000001,0,0,0,0,0,0,0,0,0,0
2018-05-03,77,0.26506363636363633,0,0,1,0,0,0,0,0,0,0
2018-05-02,119,0.11457058823529415,0,0,1,0,0,0,0,0,0,0
2018-05-01,98,0.03847142857142857,0,0,1,0,0,0,0,0,0,0
2018-04-30,84,0.3025333333333333,0,0,1,0,0,0,0,0,0,0
2018-04-29,112,0.10584375000000001,0,0,1,0,0,0,0,0,0,0
2018-04-28,56,0.20123749999999999,0,0,0,0,0,0,0,0,0,0
2018-04-27,70,0.15977000000000005,0,0,1,0,0,0,0,0,0,0
2018-04-26,119,0.2983411764705883,0,0,1,0,0,0,0,0,0,0
2018-04-25,112,0.15878749999999991,0,0,1,0,0,0,0,0,0,0
2018-04-24,28,0.12285,0,0,0,0,0,0,0,0,0,0
2018-04-23,77,0.20794545454545454,0,0,1,0,0,0,0,0,0,0
2018-04-22,28,0.2461,0,0,0,0,0,0,0,0,0,0
2018-04-21,28,0.17250000000000001,0,0,1,0,0,0,0,0,0,0
2018-04-20,105,0.40058,0,0,1,0,0,0,0,0,0,0
2018-04-19,70,0.4023700000000002,0,0,1,0,0,0,0,0,0,0
2018-04-18,154,0.3897272727272725,0,0,1,0,0,0,0,0,0,0
2018-04-17,77,0.3764181818181819,0,0,0,0,0,0,0,0,0,0
2018-04-16,77,0.5056363636363636,0,0,1,0,0,0,0,0,0,0
2018-04-15,28,-0.023424999999999984,0,0,0,0,0,0,0,0,0,0
2018-04-14,35,0.20585999999999993,0,0,0,0,0,0,0,0,0,0
2018-04-13,63,0.2656,0,0,1,0,0,0,0,0,0,0
2018-04-12,147,0.06300952380952383,0,0,0,0,0,0,0,0,0,0
2018-04-11,35,0.3694,0,0,0,0,0,0,0,0,0,0
2018-04-10,56,0.42916249999999995,0,0,1,0,0,0,0,0,0,0
2018-04-09,91,0.5151153846153846,0,0,0,0,0,0,0,0,0,0
2018-04-08,21,0.21989999999999998,0,0,1,0,0,0,0,0,0,0
2018-04-07,63,0.45493333333333336,0,0,0,0,0,0,0,0,0,0
2018-04-06,77,0.1858545454545454,0,0,1,0,0,0,0,0,0,0
2018-04-05,77,0.06613636363636366,0,0,1,0,0,0,0,0,0,0
2018-04-04,63,0.19484444444444451,0,0,1,0,0,0,0,0,0,0
2018-04-03,126,0.1522944444444445,0,0,1,0,0,0,0,0,0,0
2018-04-02,42,0.10840000000000002,0,0,0,0,0,0,0,0,0,0
2018-04-01,28,0.32445000000000007,0,0,0,0,0,0,0,0,0,0
2018-03-31,28,0.512975,0,0,0,0,0,0,0,0,0,0
2018-03-30,98,0.26697857142857134,0,0,1,0,0,0,0,0,0,0
2018-03-29,105,0.34281333333333336,0,0,0,0,0,0,0,0,0,0
2018-03-28,91,0.3969076923076923,0,0,1,0,0,0,0,0,0,0
2018-03-27,70,0.10103000000000004,0,0,1,0,0,0,0,0,0,0
2018-03-26,21,-0.11686666666666667,0,0,1,0,0,0,0,0,0,0
2018-03-25,70,0.30451,0,0,0,0,0,0,0,0,0,0
2018-03-24,49,0.12254285714285719,0,0,0,0,0,0,0,0,0,0
2018-03-23,119,0.2961529411764708,0,0,1,0,0,0,0,0,0,0
2018-03-22,70,0.20110999999999993,0,0,1,0,0,0,0,0,0,0
2018-03-21,98,0.4574857142857141,0,0,0,0,0,0,0,0,0,0
2018-03-20,77,0.3658727272727273,0,0,1,0,0,0,0,0,0,0
2018-03-19,84,0.33177499999999993,0,0,1,0,0,0,0,0,0,0
2018-03-18,28,0.11134999999999998,0,0,0,0,0,0,0,0,0,0
2018-03-17,42,0.3577333333333333,0,0,1,0,0,0,0,0,0,0
2018-03-16,49,0.34167142857142857,0,0,1,0,0,0,0,0,0,0
2018-03-15,77,0.2536363636363636,0,0,0,0,0,0,0,0,0,0
2018-03-14,28,0.018774999999999993,0,0,0,0,0,0,0,0,0,0
2018-03-13,70,0.3711500000000001,0,0,1,0,0,0,0,0,0,0
2018-03-12,63,0.3622000000000001,0,0,1,0,0,0,0,1,0,0
2018-03-11,28,0.30227499999999996,0,0,0,0,0,0,0,0,0,0
2018-03-10,56,0.21104999999999996,0,0,0,0,0,0,0,0,0,0
2018-03-09,56,0.14111249999999997,0,0,1,0,0,0,0,0,0,0
2018-03-08,91,0.2847461538461537,0,0,1,0,0,0,0,0,0,0
2018-03-07,49,-0.052771428571428594,0,0,0,0,0,0,0,0,0,0
2018-03-06,70,0.3472,0,0,0,0,0,0,0,0,0,0
2018-03-05,70,0.07185,0,0,1,0,0,0,0,0,0,0
2018-03-04,7,-0.38180000000000003,0,0,0,0,0,0,0,0,0,0
2018-03-03,70,0.4229,0,0,0,0,0,0,0,0,0,0
2018-03-02,70,0.2942900000000001,0,0,1,0,0,0,0,0,0,0
2018-03-01,28,0.7563500000000001,0,0,0,0,0,0,0,0,0,0
2018-02-28,77,0.34893636363636354,0,0,0,0,0,0,0,0,0,0
2018-02-27,91,0.2362307692307692,0,0,1,0,0,0,0,0,0,0
2018-02-26,210,0.1627700000000001,0,0,0,0,0,0,0,0,0,0
2018-02-25,35,0.14988,0,0,0,0,0,0,0,0,0,0
2018-02-24,49,0.04571428571428571,0,0,0,0,0,0,0,0,0,0
2018-02-23,105,0.21763333333333335,0,0,1,0,0,0,0,0,0,0
2018-02-22,42,0.056766666666666694,0,0,1,0,0,0,0,0,0,0
2018-02-21,98,0.09709285714285715,0,0,1,0,0,0,0,0,0,0
2018-02-20,42,0.20856666666666668,0,0,0,0,0,0,0,0,0,0
2018-02-19,49,0.04322857142857143,0,0,0,0,0,0,0,0,0,0
2018-02-18,7,0.0,0,0,0,0,0,0,0,0,0,0
2018-02-17,21,0.30050000000000004,0,0,0,0,0,0,0,0,0,0
2018-02-16,28,-0.5828750000000001,0,0,0,0,0,0,0,0,0,0
2018-02-15,28,0.37007500000000004,0,0,1,0,0,0,0,0,0,0
2018-02-14,21,-0.05103333333333334,0,0,0,0,0,0,0,0,0,0
2018-02-13,56,0.3507624999999999,0,0,1,0,0,0,0,0,0,0
2018-02-12,49,0.5677142857142858,0,0,0,0,0,0,0,0,0,0
2018-02-11,14,0.11314999999999999,0,0,0,0,0,0,0,0,0,0
2018-02-09,14,0.55145,0,0,0,0,0,0,0,0,0,0
2018-02-08,14,0.39020000000000005,0,0,0,0,0,0,0,0,0,0
2018-02-07,28,0.23280000000000006,0,0,1,0,0,0,0,0,0,0
2018-02-06,70,0.37460000000000004,0,0,1,0,0,0,0,0,0,0
2018-02-05,91,0.04089230769230769,0,0,1,0,0,0,0,0,0,0
2018-02-04,14,0.19090000000000001,0,0,0,0,0,0,0,0,0,0
2018-02-03,14,0.26335,0,0,0,0,0,0,0,0,0,0
2018-02-02,56,0.121275,0,0,1,0,0,0,0,0,0,0
2018-02-01,35,0.2539199999999999,0,0,0,0,0,0,0,0,0,0
2018-01-31,28,0.2155749999999999,0,0,0,0,0,0,0,0,0,0
2018-01-30,49,0.3503714285714285,0,0,1,0,0,0,0,0,0,0
2018-01-29,63,0.06257777777777776,0,0,1,0,0,0,0,0,0,0
2018-01-28,21,-0.09866666666666667,0,0,0,0,0,0,0,0,0,0
2018-01-27,35,0.31966,0,0,0,0,0,0,0,0,0,0
2018-01-26,35,0.18686000000000005,0,0,0,0,0,0,0,0,0,0
2018-01-25,70,0.27892000000000006,0,0,1,0,0,0,0,0,0,0
2018-01-24,119,0.24800588235294121,0,0,1,0,0,0,0,0,0,0
2018-01-23,98,0.12535,0,0,1,0,0,0,0,0,0,0
2018-01-22,42,0.22785000000000002,0,0,0,0,0,0,0,0,0,0
2018-01-21,14,0.36755,0,0,1,0,0,0,0,0,0,0
2018-01-20,28,0.6418750000000001,0,0,1,0,0,0,0,0,0,0
2018-01-19,49,0.12882857142857143,0,0,1,0,0,0,0,0,0,0
2018-01-18,56,0.1640875,0,0,1,0,0,0,0,0,0,0
2018-01-17,42,0.4351,0,0,1,0,0,0,0,0,0,0
2018-01-16,42,-0.11115000000000001,0,0,0,0,0,0,0,0,0,0
2018-01-15,98,0.39742142857142854,0,0,1,0,0,0,0,0,0,0
2018-01-14,28,0.12765,0,0,0,0,0,0,0,0,0,0
2018-01-13,63,0.14575555555555553,0,0,1,0,0,0,0,0,0,0
2018-01-12,63,-0.024122222222222236,0,0,1,0,0,0,0,0,0,0
2018-01-11,7,0.3769,0,0,0,0,0,0,0,0,0,0
2018-01-10,35,0.11364,0,0,1,0,0,0,0,0,0,0
2018-01-09,56,0.187725,0,0,1,0,0,0,0,0,0,0
2018-01-08,87,0.1669229885057471,0,0,1,0,0,0,0,0,0,0
2018-01-07,43,0.37567906976744186,0,0,1,0,0,0,0,0,0,0
2018-01-06,42,0.1670166666666667,0,0,1,0,0,0,0,0,0,0
2018-01-05,91,0.3824384615384615,0,0,1,0,0,0,0,0,0,0
2018-01-04,63,0.1770666666666667,0,0,1,0,0,0,0,0,0,0
2018-01-03,42,0.1556833333333333,0,0,1,0,0,0,0,0,0,0
2018-01-02,49,0.30021428571428577,0,0,1,0,0,0,0,0,0,0
2018-01-01,28,0.3874,0,0,0,0,0,0,0,0,0,0
2017-12-31,14,0.6711,0,0,1,0,0,0,0,0,0,0
2017-12-30,42,0.09938333333333334,0,0,1,0,0,0,0,0,0,0
2017-12-29,56,0.32710000000000006,0,0,0,0,0,0,0,0,0,0
2017-12-28,91,0.1274,0,0,1,0,0,0,0,0,0,0
2017-12-27,84,0.2992166666666667,0,0,1,0,0,0,0,0,0,0
2017-12-26,35,-0.07416,0,0,0,0,0,0,0,0,0,0
2017-12-25,42,-0.039483333333333315,0,0,1,0,0,0,0,0,0,0
2017-12-24,14,0.5090500000000001,0,0,1,0,0,0,0,0,0,0
2017-12-23,28,0.37262499999999993,0,0,0,0,0,0,0,0,0,0
2017-12-22,77,0.4532181818181816,0,0,1,0,0,0,0,0,0,0
2017-12-21,70,0.34795,0,0,1,0,0,0,0,0,0,0
2017-12-20,105,0.16282666666666665,0,0,1,0,0,0,0,0,0,0
2017-12-19,70,0.17524000000000003,0,0,1,0,0,0,0,0,0,0
2017-12-18,63,0.28901111111111116,0,0,1,0,0,0,0,0,0,0
2017-12-17,42,0.05485,0,0,1,0,0,0,0,0,0,0
2017-12-16,49,0.25617142857142855,0,0,1,0,0,0,0,0,0,0
2017-12-15,42,0.20023333333333335,0,0,1,0,0,0,0,0,0,0
2017-12-14,77,0.07801818181818182,0,0,1,0,0,0,0,0,0,0
2017-12-13,105,0.20096000000000003,0,0,1,0,0,0,0,0,0,0
2017-12-12,77,0.3330272727272727,0,0,0,0,0,0,0,0,0,0
2017-12-11,42,0.18439999999999998,0,0,1,0,0,0,0,0,0,0
2017-12-10,28,0.04989999999999999,0,0,0,0,0,0,0,0,0,0
2017-12-09,49,0.11684285714285712,0,0,0,0,0,0,0,0,0,0
2017-12-08,63,0.13084444444444443,0,0,1,0,0,0,0,0,0,0
2017-12-07,49,0.3475142857142858,0,0,1,0,0,0,0,0,0,0
2017-12-06,42,0.3129833333333333,0,0,1,0,0,0,0,0,0,0
2017-12-05,42,0.23026666666666656,0,0,0,0,0,0,0,0,0,0
2017-12-04,28,0.49877499999999986,0,0,0,0,0,0,0,0,0,0
2017-12-03,35,-0.032420000000000004,0,0,0,0,0,0,0,0,0,0
2017-12-02,63,0.5153666666666666,0,0,0,0,0,0,0,0,0,0
2017-12-01,42,0.05494999999999999,0,0,1,0,0,0,0,0,0,0
2017-11-30,35,0.08348,0,0,0,0,0,0,0,0,0,0
2017-11-29,56,0.36395000000000005,0,0,1,0,0,0,0,0,0,0
2017-11-28,70,0.11424999999999996,0,0,1,0,0,0,0,0,0,0
2017-11-27,56,0.3532625,0,0,1,0,0,0,0,0,0,0
2017-11-26,56,0.5750125000000004,0,0,1,0,0,0,0,0,0,0
2017-11-25,70,-0.023150000000000004,0,0,0,0,0,0,0,0,0,0
2017-11-24,70,0.3425500000000001,0,0,0,0,0,0,0,0,0,0
2017-11-23,14,0.7155500000000001,0,0,0,0,0,0,0,0,0,0
2017-11-22,56,0.4752999999999999,0,0,1,0,0,0,0,0,0,0
2017-11-21,70,0.4040199999999998,0,0,1,0,0,0,0,0,0,0
2017-11-20,42,0.10371666666666668,0,0,1,0,0,0,0,0,0,0
2017-11-19,28,-0.11470000000000001,0,0,0,0,0,0,0,0,0,0
2017-11-17,42,0.25880000000000003,0,0,1,0,0,0,0,0,0,0
2017-11-16,21,0.6015333333333331,0,0,1,0,0,0,0,0,0,0
2017-11-15,84,0.4147499999999999,0,0,1,0,0,0,0,0,0,0
2017-11-14,42,0.23569999999999997,0,0,1,0,0,0,0,0,0,0
2017-11-13,21,-0.3195333333333333,0,0,1,0,0,0,0,0,0,0
2017-11-12,7,0.8402000000000001,0,0,0,0,0,0,0,0,0,0
2017-11-11,21,-0.15293333333333334,0,0,0,0,0,0,0,0,0,0
2017-11-10,42,0.0726,0,0,1,0,0,0,0,0,0,0
2017-11-09,21,0.4458666666666667,0,0,1,0,0,0,0,0,0,0
2017-11-08,63,0.2645444444444444,0,0,1,0,0,0,0,0,0,0
2017-11-07,49,0.27551428571428577,0,0,1,0,0,0,0,0,0,0
2017-11-06,77,0.13745454545454544,0,0,1,0,0,0,0,0,0,0
2017-11-05,35,0.23269999999999996,0,0,1,0,0,0,0,0,0,0
2017-11-04,21,-0.06743333333333333,0,0,0,0,0,0,0,0,0,0
2017-11-03,35,0.29768,0,0,1,0,0,0,0,0,0,0
2017-11-02,28,0.39215,0,0,0,0,0,0,0,0,0,0
2017-11-01,28,0.7260999999999999,0,0,1,0,0,0,0,0,0,0
2017-10-31,21,0.7194666666666668,0,0,1,0,0,0,0,0,0,0
2017-10-30,42,0.3279333333333334,0,0,1,0,0,0,0,0,0,0
2017-10-29,14,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-28,14,0.22019999999999998,0,0,0,0,0,0,0,0,0,0
2017-10-27,35,0.23682,0,0,1,0,0,0,0,0,0,0
2017-10-26,35,0.14282000000000003,0,0,0,0,0,0,0,0,0,0
2017-10-25,77,0.29630909090909097,0,0,1,0,0,0,0,0,0,0
2017-10-24,63,0.1431555555555555,0,0,1,0,0,0,0,0,0,0
2017-10-23,42,0.2696333333333334,0,0,1,0,0,0,0,0,0,0
2017-10-22,28,-0.038824999999999985,0,0,0,0,0,0,0,0,0,0
2017-10-21,14,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-20,42,0.4804833333333333,0,0,1,0,0,0,0,0,0,0
2017-10-19,49,0.33825714285714287,0,0,1,0,0,0,0,0,0,0
2017-10-18,56,0.20339999999999994,0,0,1,0,0,0,0,0,0,0
2017-10-17,70,0.4191099999999999,0,0,1,0,0,0,0,0,0,0
2017-10-16,49,0.07849999999999997,0,0,1,0,0,0,0,0,0,0
2017-10-15,7,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-14,63,0.26301111111111114,0,0,1,0,0,0,0,0,0,0
2017-10-13,105,0.11423333333333334,0,0,1,0,0,0,0,0,0,0
2017-10-12,91,0.17042307692307693,0,0,1,0,0,0,0,0,0,0
2017-10-11,42,0.09886666666666664,0,0,1,0,0,0,0,1,0,0
2017-10-10,70,0.12237000000000002,0,0,0,0,0,0,0,0,0,0
2017-10-09,63,0.2189666666666667,0,0,1,0,0,0,0,0,0,0
2017-10-08,21,0.47153333333333336,0,0,0,0,0,0,0,0,0,0
2017-10-07,42,0.2959666666666667,0,0,0,0,0,0,0,0,0,0
2017-10-06,28,0.567225,0,0,1,0,0,0,0,0,0,0
2017-10-05,21,0.4127,0,0,1,0,0,0,0,0,0,0
2017-10-04,77,0.053518181818181826,0,0,1,0,0,0,0,0,0,0
2017-10-03,63,0.22857777777777785,0,0,1,0,0,0,0,0,0,0
2017-10-02,63,0.1811111111111111,0,0,1,0,0,0,0,0,0,0
2017-10-01,28,0.13599999999999998,0,0,1,0,0,0,0,0,0,0
2017-09-30,35,0.26760000000000006,0,0,0,0,0,0,0,0,0,0
2017-09-29,49,0.1384714285714286,0,0,1,0,0,0,0,0,0,0
2017-09-28,42,0.3125,0,0,1,0,0,0,0,0,0,0
2017-09-27,42,0.15230000000000002,0,0,1,0,0,0,0,0,0,0
2017-09-26,70,0.38299000000000005,0,0,1,0,0,0,0,0,0,0
2017-09-25,28,-0.02152500000000001,0,0,1,0,0,0,0,0,0,0
2017-09-24,28,0.2553,0,0,0,0,0,0,0,0,0,0
2017-09-23,56,0.14696250000000002,0,0,0,0,0,0,0,0,0,0
2017-09-22,21,0.4073666666666667,0,0,0,0,0,0,0,0,0,0
2017-09-21,42,0.050949999999999974,0,0,0,0,0,0,0,0,0,0
2017-09-20,49,0.13905714285714282,0,0,0,0,0,0,0,0,0,0
2017-09-19,14,0.45754999999999996,0,0,1,0,0,0,0,0,0,0
2017-09-18,56,0.2680625000000001,0,0,1,0,0,0,0,0,0,0
2017-09-17,7,0.6696,0,0,0,0,0,0,0,0,0,0
2017-09-16,35,0.62388,0,0,0,0,0,0,0,0,0,0
2017-09-15,42,0.16066666666666668,0,0,1,0,0,0,0,0,0,0
2017-09-14,42,0.24294999999999997,0,0,1,0,0,0,0,0,0,0
2017-09-13,42,0.09653333333333336,0,0,1,0,0,0,0,0,0,0
2017-09-12,7,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-11,63,0.3224555555555556,0,0,1,0,0,0,0,0,0,0
2017-09-10,21,0.09106666666666668,0,0,0,0,0,0,0,0,0,0
2017-09-09,21,-0.11333333333333333,0,0,1,0,0,0,0,0,0,0
2017-09-08,35,0.15052000000000001,0,0,0,0,0,0,0,0,0,0
2017-09-07,42,0.2890166666666667,0,0,1,0,0,0,0,0,0,0
2017-09-06,42,0.14165000000000003,0,0,1,0,0,0,0,0,0,0
2017-09-05,126,0.29282222222222226,0,0,1,0,0,0,0,0,0,0
2017-09-04,14,0.01690000000000002,0,0,0,0,0,0,0,0,0,0
2017-09-03,42,0.11571666666666669,0,0,0,0,0,0,0,0,0,0
2017-09-02,35,0.06799999999999999,0,0,0,0,0,0,0,0,0,0
2017-09-01,70,0.17915999999999996,0,0,0,0,0,0,0,0,0,0
2017-08-31,77,0.1310727272727273,0,0,0,0,0,0,0,0,0,0
2017-08-30,63,0.26419999999999993,0,0,1,0,0,0,0,0,0,0
2017-08-29,91,0.20650769230769236,0,0,1,0,0,0,0,0,0,0
2017-08-28,49,0.38441428571428565,0,0,1,0,0,0,0,0,0,0
2017-08-27,42,0.19011666666666666,0,0,0,0,0,0,0,0,0,0
2017-08-26,28,0.18275000000000002,0,0,0,0,0,0,0,0,0,0
2017-08-25,49,0.20184285714285718,0,0,1,0,0,0,0,0,0,0
2017-08-24,42,0.10811666666666664,0,0,1,0,0,0,0,0,0,0
2017-08-23,28,0.2158,0,0,1,0,0,0,0,0,0,0
2017-08-22,49,0.028157142857142863,0,0,0,0,0,0,0,0,0,0
2017-08-21,28,0.38827500000000004,0,0,1,0,0,0,0,0,0,0
2017-08-20,49,0.3081285714285714,0,0,0,0,0,0,0,0,0,0
2017-08-19,21,0.0,0,0,0,0,0,0,0,0,0,0
2017-08-18,56,0.299925,0,0,1,0,0,0,0,0,0,0
2017-08-17,54,0.18589074074074075,0,0,1,0,0,0,0,0,0,0
2021-05-21,12,0.34069166666666667,0,0,0,0,0,0,0,0,0,0
2017-08-16,35,0.046828571428571414,0,0,0,0,0,0,0,0,0,0
2017-08-15,15,0.5811333333333333,0,0,0,0,0,0,0,0,0,0
2017-08-14,35,0.16259999999999997,0,0,1,0,0,0,0,0,0,0
2017-08-13,10,0.28595,0,0,1,0,0,0,0,0,0,0
2017-08-12,10,-0.007550000000000001,0,0,0,0,0,0,0,0,0,0
2017-08-11,30,0.3420333333333333,0,0,1,0,0,0,0,0,0,0
2017-08-10,20,-0.074,0,0,1,0,0,0,0,0,0,0
2017-08-09,25,0.34998000000000007,0,0,1,0,0,0,0,0,0,0
2017-08-08,60,0.18577500000000005,0,0,1,0,0,0,0,0,0,0
2017-08-07,65,0.14334615384615387,0,0,1,0,0,0,0,0,0,0
2017-08-06,15,-0.025733333333333334,0,0,0,0,0,0,0,0,0,0
2017-08-05,25,0.0635,0,0,1,0,0,0,0,0,0,0
2017-08-04,70,0.08990714285714287,0,0,1,0,0,0,0,0,0,0
2017-08-03,30,0.21883333333333335,0,0,0,0,0,0,0,0,0,0
2017-08-02,30,0.2905166666666667,0,0,0,0,0,0,0,0,0,0
2017-08-01,45,0.3302777777777778,0,0,1,0,0,0,0,0,0,0
2017-07-31,30,0.28598333333333337,0,0,1,0,0,0,0,0,0,0
2017-07-30,20,0.44430000000000003,0,0,0,0,0,0,0,0,0,0
2017-07-29,15,0.6371333333333334,0,0,0,0,0,0,0,0,0,0
2017-07-28,60,0.10574166666666665,0,0,1,0,0,0,0,0,0,0
2017-07-27,30,0.11263333333333338,0,0,1,0,0,0,0,0,0,0
2017-07-26,45,0.24926666666666664,0,0,1,0,0,0,0,1,0,0
2017-07-25,40,0.0876375,0,0,1,0,0,0,0,0,0,0
2017-07-24,15,0.4587666666666667,0,0,1,0,0,0,0,0,0,0
2017-07-23,15,0.28979999999999995,0,0,0,0,0,0,0,0,0,0
2017-07-22,25,0.18574000000000002,0,0,1,0,0,0,0,0,0,0
2017-07-21,15,0.43123333333333336,0,0,0,0,0,0,0,0,0,0
2017-07-20,20,-0.187075,0,0,0,0,0,0,0,0,0,0
2017-07-19,20,0.031025000000000004,0,0,1,0,0,0,0,0,0,0
2017-07-18,30,0.2996833333333333,0,0,0,0,0,0,0,0,0,0
2017-07-17,60,0.11352500000000003,0,0,1,0,0,0,0,0,0,0
2017-07-16,30,0.40081666666666665,0,0,0,0,0,0,0,0,0,0
2017-07-15,20,0.036075000000000024,0,0,1,0,0,0,0,0,0,0
2017-07-14,25,0.28552,0,0,0,0,0,0,0,0,0,0
2017-07-13,35,0.3764428571428571,0,0,1,0,0,0,0,0,0,0
2017-07-12,40,0.28962499999999997,0,0,0,0,0,0,0,0,0,0
2017-07-11,30,0.35673333333333335,0,0,0,0,0,0,0,0,0,0
2017-07-10,25,0.09227999999999997,0,0,0,0,0,0,0,0,0,0
2017-07-09,10,0.0,0,0,0,0,0,0,0,0,0,0
2017-07-08,45,0.03378888888888889,0,0,0,0,0,0,0,0,0,0
2017-07-07,25,0.31687999999999994,0,0,1,0,0,0,0,0,0,0
2017-07-06,40,0.08908750000000001,0,0,1,0,0,0,0,0,0,0
2017-07-05,35,0.3969142857142857,0,0,0,0,0,0,0,0,0,0
2017-07-04,50,0.24437,0,0,0,0,0,0,0,0,0,0
2017-07-03,40,0.18349999999999994,0,0,1,0,0,0,0,0,0,0
2017-07-02,50,0.0035700000000000055,0,0,0,0,0,0,0,0,0,0
2017-07-01,40,0.03677499999999999,0,0,0,0,0,0,0,0,0,0
2017-06-30,20,0.510875,0,0,0,0,0,0,0,0,0,0
2017-06-29,200,0.16024249999999998,0,0,0,0,0,0,0,0,0,0
2017-06-28,40,0.0889875,0,0,1,0,0,0,0,0,0,0
2017-06-27,60,0.061066666666666665,0,0,1,0,0,0,0,0,0,0
2017-06-26,25,-0.17348,0,0,0,0,0,0,0,0,0,0
2017-06-25,45,0.2696666666666667,0,0,1,0,0,0,0,0,0,0
2017-06-24,30,0.2416666666666667,0,0,0,0,0,0,0,0,0,0
2017-06-23,40,-0.10031250000000003,0,0,0,0,0,0,0,0,0,0
2017-06-22,25,0.20995999999999998,0,0,1,0,0,0,0,0,0,0
2017-06-21,15,0.09066666666666669,0,0,0,0,0,0,0,0,0,0
2017-06-20,25,0.35398,0,0,0,0,0,0,0,0,0,0
2017-06-19,25,0.10923999999999998,0,0,0,0,0,0,0,0,0,0
2017-06-18,15,0.2961,0,0,1,0,0,0,0,0,0,0
2017-06-17,20,0.301125,0,0,0,0,0,0,0,0,0,0
2017-06-16,35,0.03238571428571429,0,0,0,0,0,0,0,0,0,0
2017-06-15,25,0.19366,0,0,0,0,0,0,0,0,0,0
2017-06-14,15,0.6504999999999999,0,0,1,0,0,0,0,0,0,0
2017-06-13,45,0.24750000000000005,0,0,0,0,0,0,0,0,0,0
2017-06-12,25,0.14354,0,0,1,0,0,0,0,0,0,0
2017-06-11,10,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-10,40,0.1064875,0,0,0,0,0,0,0,0,0,0
2017-06-09,15,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-08,15,0.4818666666666668,0,0,0,0,0,0,0,0,0,0
2017-06-07,35,-0.12434285714285716,0,0,1,0,0,0,0,0,0,0
2017-06-06,40,0.17552500000000001,0,0,0,0,0,0,0,0,0,0
2017-06-05,25,-0.09125999999999998,0,0,0,0,0,0,0,0,0,0
2017-06-04,5,0.0,0,0,0,0,0,0,0,0,0,0
2017-06-03,35,-0.07822857142857143,0,0,0,0,0,0,0,0,0,0
2017-06-02,20,0.05195000000000003,0,0,0,0,0,0,0,0,0,0
2017-06-01,20,0.1856,0,0,0,0,0,0,0,0,0,0
2017-05-31,35,0.12197142857142858,0,0,0,0,0,0,0,0,0,0
2017-05-30,30,0.10756666666666667,0,0,0,0,0,0,0,0,0,0
2017-05-29,10,0.0,0,0,0,0,0,0,0,0,0,0
2017-05-28,30,0.09773333333333332,0,0,0,0,0,0,0,0,0,0
2017-05-27,20,0.12269999999999996,0,0,0,0,0,0,0,0,0,0
2017-05-26,20,0.04265000000000001,0,0,0,0,0,0,0,0,0,0
2017-05-25,20,0.018100000000000005,0,0,0,0,0,0,0,0,0,0
2017-05-24,45,0.21715555555555557,0,0,0,0,0,0,0,0,0,0
2017-05-23,25,0.09050000000000001,0,0,0,0,0,0,0,0,0,0
2017-05-22,15,0.0,0,0,0,0,0,0,0,0,0,0
2017-05-21,10,0.58195,0,0,0,0,0,0,0,0,0,0
2017-05-20,25,0.4744,0,0,1,0,0,0,0,0,0,0
2017-05-19,25,0.24122000000000005,0,0,0,0,0,0,0,0,0,0
2017-05-18,55,0.3995454545454545,0,0,0,0,0,0,0,0,0,0
2017-05-17,15,0.13196666666666665,0,0,1,0,0,0,0,0,0,0
2017-05-16,30,-0.04121666666666668,0,0,1,0,0,0,0,0,0,0
2017-05-15,30,0.5713833333333334,0,0,1,0,0,0,0,0,0,0
2017-05-14,25,0.32098000000000004,0,0,0,0,0,0,0,0,0,0
2017-05-13,20,-0.07955,0,0,0,0,0,0,0,0,0,0
2017-05-12,40,0.33765000000000006,0,0,1,0,0,0,0,0,0,0
2017-05-11,65,0.35386153846153856,0,0,0,0,0,0,0,0,0,0
2017-05-10,30,-0.014633333333333338,0,0,1,0,0,0,0,0,0,0
2017-05-09,50,0.19998999999999995,0,0,1,0,0,0,0,0,0,0
2017-05-08,65,0.36213846153846174,0,0,1,0,0,0,0,0,0,0
2017-05-07,10,0.0,0,0,0,0,0,0,0,0,0,0
2017-05-06,20,0.1234,0,0,1,0,0,0,0,0,0,0
2017-05-05,25,0.007520000000000011,0,0,0,0,0,0,0,0,0,0
2017-05-04,75,0.2209666666666667,0,0,1,0,0,0,0,0,0,0
2017-05-03,45,0.12524444444444444,0,0,0,0,0,0,0,0,0,0
2017-05-02,50,0.019310000000000004,0,0,0,0,0,0,0,0,0,0
2017-05-01,45,0.36011111111111116,0,0,1,0,0,0,0,0,0,0
2017-04-30,65,0.01655384615384617,0,0,0,0,0,0,0,0,0,0
2017-04-29,40,-0.1499875,0,0,0,0,0,0,0,0,0,0
2017-04-28,40,0.04168750000000001,0,0,0,0,0,0,0,0,0,0
2017-04-27,30,0.25695,0,0,1,0,0,0,0,0,0,0
2017-04-26,35,0.13428571428571429,0,0,1,0,0,0,0,0,0,0
2017-04-25,40,0.0626875,0,0,0,0,0,0,0,0,0,0
